x,y,z,
10.67,-0.37,1.85,
11.62,-1.39,2.46,
10.44,0.14,3.34,
9.48,-1.97,0.57,
8.45,-0.67,1.63,
9.36,-0.35,1.11,
10.65,0.33,2.71,
10.85,-0.32,2.03,
11.13,0.82,2.27,
10.75,0.83,1.94,
8.60,-0.11,1.13,
8.43,-0.10,1.32,
9.28,0.01,0.86,
11.31,0.51,3.20,
11.14,0.12,2.35,
10.48,-0.41,1.74,
10.78,-0.57,1.68,
9.74,-0.55,1.05,
9.02,-0.55,0.40,
8.50,-0.26,0.36,
9.77,0.53,0.84,
11.12,0.69,2.36,
10.76,0.86,2.13,
9.28,0.14,0.50,
8.91,0.26,0.69,
10.56,0.63,2.03,
11.11,0.62,2.65,
10.56,0.23,1.66,
9.88,-0.11,1.24,
9.23,-0.43,0.64,
9.76,-0.44,0.21,
9.27,0.34,0.67,
11.65,0.35,1.24,
10.37,1.17,1.95,
10.32,0.91,1.13,
9.88,0.86,1.28,
9.79,0.23,0.59,
11.22,0.51,2.10,
11.47,1.08,2.08,
13.29,4.47,0.48,
8.66,-0.60,1.79,
10.16,1.59,0.80,
9.97,1.81,0.47,
10.75,1.99,2.01,
11.64,1.47,1.47,
11.17,1.86,2.95,
10.74,1.35,2.15,
10.53,1.77,1.70,
10.40,1.64,0.82,
9.98,-0.59,0.40,
9.09,-0.31,-0.45,
9.98,1.56,-1.13,
9.43,1.60,-0.59,
8.94,1.66,-0.09,
9.09,2.29,0.20,
10.25,2.06,1.27,
10.90,2.26,1.95,
11.21,2.51,1.54,
10.62,2.29,2.05,
10.29,2.08,1.61,
9.86,1.87,1.93,
8.87,1.67,0.33,
9.38,2.31,0.99,
10.34,2.21,1.73,
10.02,2.20,1.41,
10.23,2.50,1.06,
10.04,2.29,1.15,
8.59,1.39,0.31,
8.47,1.69,0.21,
8.95,2.68,0.56,
10.26,2.82,1.38,
10.49,2.40,1.58,
11.02,2.62,1.63,
11.38,2.20,1.79,
10.92,2.27,1.79,
11.04,2.19,1.65,
10.88,2.11,1.68,
9.90,1.82,1.37,
9.26,1.53,0.94,
9.38,2.30,1.00,
10.69,3.18,2.26,
11.03,3.06,2.12,
11.66,4.32,1.90,
11.50,1.94,2.36,
10.10,1.82,3.18,
12.30,2.34,1.15,
11.72,2.06,1.33,
10.40,0.99,1.66,
10.82,0.50,1.48,
9.81,1.95,2.37,
9.22,-0.10,1.45,
9.41,-0.97,0.66,
9.37,0.24,0.81,
10.00,1.16,1.54,
10.70,1.05,2.19,
10.22,1.33,2.88,
10.21,1.42,2.86,
9.81,1.27,2.97,
9.01,0.90,2.16,
9.03,0.76,1.30,
9.93,1.50,2.01,
10.93,2.29,2.69,
10.70,2.48,2.79,
10.42,2.35,3.05,
10.76,2.18,2.66,
11.14,1.78,2.56,
11.48,1.28,2.26,
11.07,0.84,1.45,
10.90,0.87,1.44,
10.60,1.33,1.80,
9.70,0.90,1.12,
8.79,0.33,0.64,
8.75,0.92,0.54,
9.44,1.51,1.18,
10.24,1.97,2.54,
10.62,2.14,2.21,
10.39,1.77,2.58,
10.16,1.54,1.98,
10.03,2.19,2.41,
10.22,2.03,2.57,
9.61,1.58,2.09,
9.28,1.17,1.33,
9.18,1.20,1.17,
10.85,1.44,2.60,
10.61,1.56,2.78,
10.54,1.52,2.45,
10.51,1.46,2.29,
10.89,1.80,2.49,
10.73,1.74,2.42,
10.68,1.81,2.51,
10.94,1.67,2.12,
10.88,1.52,2.41,
11.10,0.96,2.11,
11.12,0.94,2.13,
11.32,0.96,1.14,
11.54,1.14,1.25,
11.87,1.81,0.90,
11.96,1.38,0.78,
10.92,1.61,2.12,
11.18,0.27,2.28,
10.85,0.85,2.21,
10.75,1.15,1.62,
10.45,0.83,1.37,
10.61,1.01,0.79,
9.66,1.40,0.56,
8.92,1.25,0.34,
8.96,1.76,0.69,
9.78,2.82,0.76,
10.05,2.66,0.99,
10.64,2.00,0.70,
10.40,1.46,0.65,
10.19,1.40,0.85,
9.85,1.65,1.51,
9.69,2.34,1.42,
9.17,2.68,0.74,
9.13,2.75,0.94,
10.46,1.94,0.69,
10.64,2.16,1.08,
10.89,2.23,0.68,
10.96,2.46,0.67,
10.88,2.68,1.05,
11.16,2.39,0.47,
11.55,1.84,0.30,
11.75,1.75,0.18,
11.69,1.74,-0.34,
11.06,2.02,0.60,
11.05,1.96,0.39,
10.69,1.98,0.71,
11.04,2.13,0.33,
10.94,2.11,0.66,
11.03,2.38,0.50,
10.39,1.58,0.02,
10.50,1.74,-0.26,
11.06,2.56,0.43,
10.87,1.92,-0.09,
11.24,2.26,0.41,
11.40,2.01,0.31,
11.26,2.16,0.54,
10.88,1.89,0.28,
10.87,2.06,0.27,
10.81,2.12,0.42,
10.01,1.73,-0.27,
10.89,2.23,0.45,
10.71,2.28,0.66,
10.73,2.36,0.64,
9.87,1.90,0.31,
9.41,1.45,-0.52,
9.02,1.03,-0.05,
9.15,1.39,-0.37,
9.42,1.51,-0.42,
9.88,1.87,-0.45,
10.37,1.87,0.33,
10.52,2.53,1.08,
10.22,1.74,0.84,
9.82,1.80,1.30,
10.58,2.13,2.06,
10.21,1.98,2.16,
10.17,1.86,2.10,
10.08,1.99,2.14,
10.53,2.25,1.72,
10.52,2.08,1.95,
10.61,1.86,1.97,
10.48,1.82,2.00,
11.07,1.71,2.03,
10.99,1.78,2.53,
11.20,1.91,2.44,
10.92,1.95,1.95,
10.86,2.24,2.05,
11.24,2.22,2.34,
10.29,1.96,1.99,
10.23,2.01,2.25,
10.13,1.44,2.45,
9.50,1.40,2.30,
9.44,1.34,1.68,
9.23,1.32,1.13,
9.90,1.44,1.20,
10.64,2.16,2.67,
10.81,2.51,2.81,
10.24,2.60,3.14,
10.53,2.53,2.43,
10.33,2.62,2.81,
10.70,2.61,2.60,
10.23,2.78,2.49,
10.52,2.20,2.32,
10.48,2.16,2.88,
10.60,2.48,2.92,
9.91,2.54,2.54,
9.38,1.36,1.81,
8.73,0.93,2.11,
9.67,1.24,1.86,
10.28,1.55,3.21,
10.07,1.85,3.09,
10.30,2.13,3.61,
10.20,2.14,3.85,
10.55,1.92,3.39,
10.77,1.63,3.65,
10.98,1.58,2.79,
10.99,1.68,3.16,
11.05,2.39,3.30,
10.40,2.62,2.35,
10.77,2.81,1.80,
9.86,0.94,2.72,
9.36,0.07,1.36,
10.95,1.49,0.76,
10.35,0.91,0.80,
10.35,0.59,0.29,
10.79,2.19,1.17,
10.47,2.69,1.03,
9.85,2.40,1.86,
9.85,2.12,2.33,
9.50,2.10,1.52,
9.27,1.49,0.65,
9.85,1.84,0.61,
10.19,1.59,1.31,
9.67,2.10,1.53,
9.32,2.25,1.51,
8.40,2.20,1.18,
8.41,2.41,0.36,
9.64,2.64,-0.18,
9.71,2.08,0.03,
10.77,1.79,1.21,
10.61,2.44,1.80,
11.21,2.78,2.60,
11.07,2.22,2.89,
11.29,1.92,2.71,
11.08,1.77,2.09,
11.22,1.47,1.93,
11.27,1.48,1.81,
10.92,2.01,1.95,
10.09,2.03,1.31,
10.43,2.53,1.44,
10.27,2.29,0.81,
9.84,1.29,0.23,
9.53,0.91,-0.41,
9.55,1.01,0.08,
10.40,1.41,0.89,
9.73,1.35,1.39,
10.93,1.33,1.32,
10.81,1.55,2.03,
10.78,1.70,2.06,
10.98,2.12,1.84,
10.82,2.29,2.12,
10.35,1.89,1.31,
10.23,1.34,1.21,
10.38,1.12,1.40,
10.28,0.23,0.32,
10.27,0.70,0.64,
10.68,1.83,0.37,
10.19,1.76,1.46,
9.48,0.73,0.72,
10.39,0.59,0.40,
10.13,0.77,0.79,
10.81,0.84,1.23,
10.11,1.32,1.49,
8.93,1.45,1.73,
9.62,1.16,2.45,
9.86,1.49,2.75,
9.89,0.40,1.74,
9.59,-0.52,1.10,
9.47,-0.23,0.28,
9.33,0.10,0.75,
9.33,0.19,0.98,
10.53,0.81,2.46,
10.32,0.76,2.49,
10.25,0.73,2.39,
10.55,1.38,2.56,
10.75,1.05,2.50,
10.99,0.54,2.48,
10.85,0.83,2.65,
10.83,1.09,3.34,
10.87,0.74,3.52,
10.82,0.40,3.09,
11.06,1.00,2.91,
10.65,1.19,3.07,
10.01,1.02,3.25,
9.97,0.96,2.92,
10.12,1.15,2.40,
10.31,1.14,2.63,
10.59,0.64,2.79,
10.66,0.68,1.93,
10.56,0.86,2.58,
10.77,0.93,2.49,
10.65,0.63,2.21,
10.94,0.27,2.46,
10.95,0.76,2.63,
10.75,0.97,2.74,
10.61,1.11,2.70,
11.15,1.11,2.64,
11.06,1.13,2.70,
11.11,1.04,2.67,
10.96,0.59,2.96,
11.27,0.86,2.78,
11.22,0.87,2.80,
12.37,2.36,1.96,
11.70,0.84,2.39,
11.22,0.46,2.56,
12.40,0.71,1.68,
12.19,1.74,1.24,
11.22,2.06,1.31,
10.40,2.06,1.06,
10.25,2.01,2.15,
9.76,0.85,1.61,
10.46,1.10,1.94,
10.85,1.89,1.33,
10.33,1.94,1.46,
9.99,2.00,0.66,
10.32,2.62,0.62,
10.62,2.24,1.18,
10.80,1.93,1.55,
10.88,2.02,1.85,
11.23,2.54,1.71,
10.94,2.71,2.44,
11.05,2.64,2.48,
10.81,2.47,2.19,
10.79,2.10,2.71,
10.65,2.39,3.47,
10.68,2.23,3.17,
10.12,2.52,3.03,
10.29,3.01,2.88,
10.13,3.52,3.01,
10.03,2.13,2.36,
10.89,0.96,1.99,
11.11,1.11,1.87,
11.28,1.34,1.70,
10.09,1.22,1.19,
9.71,1.05,1.55,
9.13,0.83,0.75,
10.17,1.51,2.01,
10.23,1.71,2.57,
10.51,1.85,2.22,
10.99,2.27,2.77,
10.93,2.07,2.94,
11.12,1.81,2.46,
10.85,2.06,2.66,
10.52,1.62,1.57,
10.61,1.50,1.05,
10.31,1.41,1.36,
9.48,1.03,0.49,
9.46,1.86,0.90,
10.27,1.76,2.45,
10.88,2.25,2.67,
11.39,3.39,2.13,
10.97,2.58,2.55,
10.58,2.15,2.23,
10.94,2.87,1.15,
10.50,3.58,1.62,
9.52,1.55,3.46,
11.10,0.86,3.00,
10.55,2.36,4.05,
10.73,1.13,3.91,
10.54,0.27,3.61,
9.37,-0.00,2.66,
9.18,-0.60,1.91,
8.99,-1.35,1.34,
7.87,-0.17,1.49,
9.00,-0.72,0.56,
8.06,0.06,1.64,
10.10,1.61,2.05,
10.34,2.12,2.67,
9.81,1.34,2.81,
8.55,-0.19,1.90,
8.81,-0.28,1.93,
9.18,-0.05,2.59,
9.66,0.51,3.29,
9.84,1.00,3.35,
8.94,-0.06,2.05,
8.68,-0.18,1.98,
9.74,-0.01,2.36,
10.07,0.47,2.60,
10.59,1.03,2.39,
10.80,0.25,2.17,
10.28,0.21,1.97,
10.55,0.42,1.06,
9.97,0.54,1.54,
10.03,0.20,1.08,
10.04,0.88,1.67,
10.29,1.34,2.32,
10.47,1.57,2.68,
10.29,1.28,2.71,
10.39,1.04,2.32,
10.42,0.83,2.23,
9.87,0.94,1.07,
9.77,1.53,1.93,
10.43,1.70,2.66,
10.09,2.22,3.14,
10.10,2.40,3.06,
10.15,2.13,2.93,
10.42,2.15,2.59,
9.45,1.61,1.83,
9.39,1.36,1.38,
10.36,1.53,1.71,
10.28,2.01,2.45,
9.99,2.27,2.36,
9.69,2.71,1.88,
8.24,2.17,0.32,
9.26,1.82,0.66,
10.45,1.38,1.35,
11.42,1.91,1.22,
11.65,1.70,1.16,
11.72,1.64,1.66,
11.49,1.98,1.73,
10.83,1.87,2.00,
10.76,1.66,1.93,
10.61,1.25,1.88,
9.71,1.11,1.09,
8.29,0.63,0.80,
9.29,1.75,0.84,
10.11,1.91,1.61,
10.34,2.72,1.18,
10.36,2.83,1.34,
10.09,2.83,1.02,
10.62,2.68,1.52,
10.98,2.42,1.19,
10.84,2.67,1.63,
10.80,2.55,1.57,
11.01,2.48,1.53,
10.95,2.28,1.62,
11.04,2.36,1.45,
10.81,2.35,0.64,
11.01,2.47,0.48,
11.23,2.28,0.62,
10.28,1.86,0.39,
10.10,1.67,0.47,
9.94,1.89,0.89,
9.12,1.54,-0.71,
9.09,1.55,-0.80,
9.17,1.41,-0.97,
9.31,1.07,-1.11,
9.75,1.30,-0.87,
9.54,1.39,-1.05,
9.33,1.56,-0.94,
10.70,1.36,-0.46,
10.27,1.75,-0.91,
9.95,1.63,-1.05,
10.40,1.19,-1.44,
10.13,1.51,-1.06,
10.97,2.17,-0.86,
11.38,2.14,-0.44,
11.03,2.09,-0.87,
10.84,1.97,-1.04,
9.62,2.07,-2.07,
9.32,2.33,-2.04,
9.24,2.15,-2.02,
9.94,1.85,-1.36,
10.11,1.40,-1.58,
9.59,1.33,-1.51,
9.52,1.78,-0.87,
9.45,1.64,-0.80,
9.60,1.35,-1.01,
9.46,1.46,-0.98,
10.09,1.57,-0.34,
9.36,1.36,-0.95,
9.36,1.50,-0.91,
9.61,1.83,-0.83,
9.21,2.32,-0.56,
9.76,2.09,-0.93,
10.10,2.47,-0.87,
10.71,1.51,0.10,
9.68,0.63,0.28,
10.04,0.63,0.79,
10.43,0.84,1.95,
10.43,0.70,1.77,
9.99,0.94,1.47,
11.31,0.66,1.97,
11.25,1.46,1.56,
11.84,1.44,0.60,
11.93,2.01,1.57,
11.37,1.90,0.38,
11.03,1.40,1.62,
10.85,0.38,1.45,
10.19,-0.43,2.25,
10.20,1.11,2.24,
9.93,2.15,2.31,
8.57,1.71,1.91,
9.42,1.11,1.51,
10.36,1.47,3.03,
10.69,0.73,2.42,
10.61,0.33,1.85,
10.07,0.74,1.51,
9.93,0.89,1.41,
9.55,0.90,0.78,
9.47,2.06,1.40,
10.88,1.95,1.60,
10.70,2.01,1.89,
10.86,1.90,1.54,
10.62,1.99,1.57,
10.91,1.72,1.45,
10.81,1.31,0.83,
10.23,1.14,0.92,
10.05,0.95,0.31,
9.64,1.90,0.49,
9.11,1.74,0.25,
10.04,2.08,1.48,
9.93,2.54,2.17,
9.67,2.04,1.79,
9.12,0.59,1.68,
10.11,1.02,0.44,
11.72,1.95,1.17,
11.60,1.72,1.13,
11.14,1.82,0.73,
10.19,1.86,0.61,
10.16,1.27,0.22,
9.91,1.42,0.21,
10.04,1.73,-0.08,
10.93,2.43,-0.21,
10.89,2.33,0.87,
10.13,2.34,0.70,
10.41,2.18,1.00,
10.43,1.41,1.45,
10.81,3.23,0.82,
9.75,2.80,1.75,
9.94,2.72,0.99,
10.05,2.04,0.71,
8.97,2.57,1.57,
10.05,0.61,1.92,
10.34,1.29,0.61,
10.78,1.67,0.85,
11.07,2.82,-0.40,
10.65,2.73,0.73,
10.49,1.58,0.35,
10.70,1.98,1.08,
9.90,2.33,0.87,
9.22,1.92,1.22,
9.86,1.83,0.52,
10.82,1.61,1.32,
10.31,1.68,1.43,
10.10,1.83,1.19,
9.97,1.88,1.02,
9.47,0.84,0.35,
9.41,1.88,-0.75,
9.24,2.17,-1.30,
9.84,2.21,0.83,
10.35,1.81,0.67,
10.81,2.21,0.93,
9.95,1.81,0.06,
9.20,1.29,-0.57,
9.78,1.25,-1.31,
10.00,1.89,0.38,
10.52,2.01,0.74,
10.78,2.19,1.60,
11.44,1.93,1.43,
10.94,2.02,0.86,
10.55,1.78,0.75,
10.41,1.72,0.39,
9.37,1.24,0.06,
10.04,1.66,0.74,
10.18,1.37,0.80,
10.43,0.94,1.24,
11.12,0.48,1.28,
12.01,1.81,0.56,
11.31,2.25,0.70,
8.87,0.20,1.39,
10.70,0.97,1.17,
11.26,2.20,1.73,
11.41,1.67,2.44,
11.42,0.49,1.80,
10.31,0.59,1.99,
10.29,-0.06,1.18,
8.87,0.30,1.46,
9.16,0.29,1.25,
9.42,1.35,1.83,
9.75,0.95,1.46,
9.17,-0.01,0.39,
9.45,-0.07,0.16,
10.16,0.67,1.41,
10.89,0.64,2.27,
11.11,0.90,2.57,
11.06,1.51,2.54,
9.96,1.44,2.29,
9.52,0.85,0.93,
10.18,1.56,2.19,
10.51,1.28,2.89,
10.44,1.58,3.08,
10.31,1.07,2.61,
9.50,0.26,1.43,
9.09,0.60,1.23,
10.58,0.47,2.16,
10.60,0.99,2.61,
10.50,1.06,1.72,
10.08,1.31,1.75,
9.46,1.09,1.41,
9.71,1.45,1.40,
10.86,1.49,2.55,
11.10,1.19,2.18,
9.82,0.59,1.30,
9.14,0.57,0.75,
9.47,1.40,1.62,
9.88,1.92,2.43,
8.94,1.40,1.90,
9.05,1.34,1.52,
10.59,1.61,2.56,
10.51,1.28,2.35,
10.44,1.42,2.22,
10.23,0.88,2.21,
9.33,1.42,2.16,
9.76,1.70,1.41,
10.47,1.67,2.69,
10.88,1.53,2.29,
10.76,1.28,2.15,
12.41,4.05,0.55,
9.88,1.08,2.41,
10.01,1.18,1.10,
11.55,3.01,1.00,
10.84,2.73,2.64,
11.80,1.80,2.02,
10.88,1.05,3.13,
10.57,-0.08,2.96,
10.93,0.95,2.06,
10.72,1.30,1.80,
10.12,1.27,1.49,
10.30,1.24,0.27,
9.75,1.52,0.99,
9.29,0.98,0.29,
8.73,0.83,0.21,
10.23,1.29,0.97,
10.03,1.84,1.52,
10.17,1.80,1.62,
10.13,1.89,2.08,
9.66,2.23,2.00,
8.96,2.73,1.37,
8.12,3.28,1.78,
8.61,3.25,1.26,
9.93,2.76,2.30,
10.11,2.71,2.30,
10.40,2.52,1.80,
10.57,2.35,1.87,
10.59,2.04,1.76,
10.05,1.86,1.18,
10.10,1.70,0.71,
9.77,1.03,0.52,
9.41,1.38,-0.08,
9.21,1.78,-0.21,
9.57,1.92,-0.64,
9.71,1.71,-0.19,
10.92,2.09,0.73,
11.40,2.28,0.40,
11.18,2.25,0.09,
10.69,2.56,1.24,
10.28,2.91,0.87,
9.98,2.87,1.27,
9.55,2.60,1.03,
9.94,2.72,1.14,
10.13,2.84,1.85,
9.95,2.80,2.20,
9.41,2.14,1.01,
8.93,1.86,0.98,
9.38,2.79,1.56,
9.04,3.25,2.69,
7.71,2.15,1.10,
7.78,2.80,0.83,
10.65,2.49,2.14,
11.08,1.86,2.69,
11.81,2.07,2.23,
10.76,1.77,1.28,
10.72,1.73,1.06,
10.91,1.95,0.46,
9.93,1.66,1.06,
11.18,1.95,2.46,
10.55,2.03,3.23,
10.60,2.58,3.95,
9.92,2.06,3.40,
8.79,1.35,2.41,
9.58,2.03,1.96,
9.93,2.08,2.86,
8.22,1.20,2.61,
8.22,1.23,1.24,
10.40,1.90,3.57,
10.56,2.49,3.25,
10.03,2.21,3.28,
9.42,1.28,2.71,
8.83,0.45,1.85,
10.57,1.24,3.22,
11.00,2.39,3.52,
9.96,2.16,2.48,
8.59,0.96,1.43,
9.52,1.10,2.43,
10.64,1.75,3.30,
9.78,1.84,2.94,
9.12,0.90,1.39,
10.91,1.40,3.18,
10.99,1.83,3.39,
10.54,2.40,3.15,
9.04,1.54,1.86,
8.59,1.45,0.77,
9.64,2.37,2.95,
10.42,2.38,2.81,
8.81,1.25,1.21,
9.24,0.77,-0.12,
9.45,1.75,1.35,
11.02,2.55,2.44,
10.34,2.26,1.96,
9.60,1.53,1.71,
9.45,1.72,2.62,
10.89,2.26,3.56,
10.63,2.80,3.32,
9.16,1.31,1.48,
9.23,1.11,1.49,
10.69,1.52,3.04,
10.36,1.96,3.20,
9.14,2.06,2.48,
7.93,1.72,1.21,
9.15,1.89,2.27,
9.70,2.60,2.85,
8.37,1.75,1.18,
8.86,1.49,1.01,
10.68,2.01,2.88,
10.62,1.68,2.48,
10.17,1.51,2.11,
8.86,1.03,0.90,
10.03,1.28,1.99,
10.49,1.39,2.65,
10.43,1.62,2.90,
11.01,2.78,1.99,
11.08,3.72,1.33,
8.93,0.84,2.76,
8.73,0.49,3.87,
11.04,2.13,2.66,
11.25,3.07,2.01,
9.44,2.41,1.49,
9.44,2.35,-0.80,
9.18,2.80,-0.92,
9.88,2.70,0.99,
11.30,3.63,1.46,
11.03,3.49,1.62,
10.80,3.16,1.56,
9.99,2.60,0.42,
10.32,3.03,0.97,
10.26,1.55,1.08,
10.69,1.45,2.92,
10.79,1.58,2.23,
10.10,2.23,2.61,
9.85,2.44,1.84,
8.90,1.91,0.86,
8.53,2.54,0.08,
10.06,1.76,1.37,
10.90,2.47,1.78,
10.97,2.79,1.76,
10.76,2.75,1.71,
9.54,2.05,1.53,
9.63,2.17,1.00,
9.93,2.65,2.95,
9.60,2.84,2.47,
8.65,2.81,2.04,
9.09,2.73,1.24,
10.73,2.65,2.57,
10.44,2.52,2.34,
9.68,2.97,2.47,
8.16,2.72,1.70,
8.79,2.72,1.44,
10.01,2.71,2.49,
10.25,2.68,2.57,
10.30,2.42,1.55,
9.97,2.49,1.72,
8.93,1.55,1.14,
10.14,1.89,2.15,
10.53,1.89,2.41,
10.69,1.80,2.69,
10.24,1.79,1.97,
9.72,1.69,1.99,
9.04,1.28,1.34,
10.01,2.33,2.57,
10.43,2.41,2.84,
10.57,2.36,3.19,
10.73,2.15,2.73,
10.83,2.45,1.55,
10.38,1.77,1.97,
9.91,1.21,2.19,
10.59,2.60,2.29,
11.03,2.44,2.24,
11.02,1.61,2.77,
11.67,1.41,1.94,
10.88,1.49,1.36,
10.09,1.35,1.28,
9.65,1.41,1.43,
9.09,1.29,1.09,
10.19,1.19,2.74,
10.12,1.66,1.94,
10.12,0.98,1.51,
9.86,1.40,1.38,
9.26,1.01,0.65,
9.54,0.83,1.48,
10.49,1.01,2.15,
10.33,1.21,2.21,
10.30,0.62,2.15,
9.77,0.45,1.70,
10.40,1.00,2.01,
9.87,1.36,2.90,
9.68,1.67,2.78,
8.81,1.13,2.52,
9.31,0.89,1.93,
10.33,1.20,2.75,
9.61,1.41,2.07,
9.14,-0.09,1.03,
9.30,0.87,1.03,
10.49,0.96,2.24,
10.63,0.80,2.25,
10.85,0.59,2.38,
10.23,0.00,1.71,
9.21,-0.20,2.37,
9.08,-0.14,1.34,
9.51,0.81,1.60,
10.48,1.06,2.31,
10.48,0.87,2.14,
10.22,0.57,2.05,
9.55,0.19,1.23,
9.31,0.22,0.46,
10.58,0.45,2.06,
10.53,0.90,2.09,
10.72,0.72,1.69,
10.35,0.70,1.77,
10.24,1.00,0.41,
11.06,2.06,-0.17,
10.16,1.11,1.65,
10.22,0.35,1.36,
11.91,0.84,1.60,
11.96,1.43,1.41,
11.65,1.25,0.55,
10.05,0.86,0.02,
9.22,1.22,-0.05,
8.95,1.52,-0.27,
8.70,2.06,-0.15,
9.88,2.63,1.12,
9.61,2.97,0.86,
9.13,1.96,-0.21,
9.43,1.97,-0.76,
10.05,1.59,-0.01,
10.15,1.24,-0.07,
10.47,1.40,0.08,
11.03,2.01,0.82,
10.89,2.22,1.02,
10.65,2.43,1.07,
9.69,2.05,0.75,
10.52,1.77,0.40,
10.25,1.32,1.32,
10.45,2.09,1.66,
10.34,2.51,1.03,
9.63,2.29,1.63,
8.70,0.81,0.47,
10.53,1.84,2.04,
10.90,1.72,1.43,
10.98,1.34,1.18,
10.35,0.81,0.55,
9.94,0.66,0.61,
10.70,1.09,1.12,
11.22,1.43,2.01,
10.62,1.46,1.52,
9.90,1.23,1.20,
9.18,1.10,1.13,
10.53,1.76,2.24,
9.79,2.00,1.96,
8.95,1.55,0.77,
9.09,1.49,1.21,
10.24,1.51,0.67,
9.56,1.86,1.52,
8.71,1.45,0.45,
10.11,1.90,0.94,
10.85,1.11,1.56,
11.65,0.63,1.87,
11.11,0.47,1.54,
10.66,1.05,1.11,
12.00,0.85,1.09,
10.67,0.37,3.19,
11.56,2.17,2.35,
10.10,2.73,3.53,
9.26,2.09,2.84,
9.46,0.39,2.37,
9.96,1.15,1.99,
10.56,0.26,1.59,
9.63,0.80,1.50,
10.21,-0.51,0.28,
10.16,0.21,0.55,
10.54,0.10,-0.22,
10.47,0.41,0.40,
10.55,0.86,0.84,
10.36,1.18,2.12,
9.49,0.77,2.55,
9.10,1.70,1.78,
9.18,2.05,2.94,
9.40,1.88,3.13,
8.73,2.20,2.57,
8.78,1.54,2.38,
10.45,0.94,3.02,
10.40,0.79,2.76,
9.90,0.67,2.33,
8.72,0.84,1.72,
9.72,1.26,1.97,
9.88,1.21,2.90,
8.75,1.01,2.18,
8.96,1.05,2.29,
9.55,1.25,3.15,
8.55,1.14,2.77,
8.54,1.17,2.00,
9.33,1.41,2.36,
9.78,0.78,2.02,
9.69,0.78,1.89,
10.16,1.21,1.15,
11.00,1.11,2.24,
10.89,0.44,2.69,
11.30,0.15,2.68,
11.23,0.67,2.72,
10.56,0.55,2.34,
10.53,-0.06,1.48,
10.40,1.09,2.00,
9.30,0.27,1.40,
10.21,0.47,1.12,
9.82,1.20,2.01,
10.57,0.85,2.00,
10.16,1.11,2.12,
10.45,1.09,1.34,
10.17,1.22,1.80,
9.76,0.47,1.43,
9.96,0.54,1.49,
10.26,0.84,2.58,
9.87,1.73,3.05,
9.68,1.14,2.02,
8.88,0.65,2.23,
10.46,0.51,1.34,
10.49,0.90,2.03,
10.82,0.41,2.21,
10.95,0.49,2.37,
11.14,1.08,2.05,
11.23,1.34,2.16,
11.32,0.90,1.90,
9.94,0.67,1.61,
9.43,1.08,0.45,
9.92,1.73,1.17,
10.52,2.33,1.35,
10.61,2.71,1.74,
10.29,2.50,1.45,
9.48,2.10,0.57,
8.76,2.08,-0.44,
8.98,2.33,-0.73,
9.25,2.14,-0.73,
10.20,1.96,-0.01,
9.66,2.17,-0.61,
9.61,2.05,-0.27,
10.93,1.96,0.32,
10.56,2.37,1.11,
10.29,2.50,0.27,
10.36,3.10,0.80,
10.26,3.31,0.69,
9.94,3.72,0.61,
9.20,2.44,0.63,
9.08,3.00,0.98,
9.71,2.96,0.98,
9.92,3.77,1.00,
9.47,3.42,0.65,
9.48,2.39,0.10,
9.82,2.52,-0.77,
10.15,3.03,0.48,
10.31,3.39,0.23,
10.12,3.47,0.12,
10.16,3.63,0.38,
10.57,3.46,0.20,
10.13,3.88,0.47,
10.25,3.94,0.16,
9.89,4.07,0.06,
9.72,3.59,-0.21,
9.56,3.46,-0.03,
9.46,3.14,-0.17,
9.60,2.96,-0.67,
9.65,3.28,-0.87,
9.42,3.21,-0.57,
9.77,3.70,-0.61,
9.53,3.82,-0.19,
9.70,3.67,-0.25,
10.18,3.57,0.79,
10.33,3.66,0.99,
10.44,3.66,0.91,
10.32,3.50,1.06,
9.93,3.48,0.45,
9.54,3.01,-0.17,
9.69,2.89,-0.41,
9.37,2.31,-0.27,
9.81,2.34,-0.45,
9.82,2.31,-0.31,
9.88,2.05,-0.56,
10.09,2.73,-0.93,
9.64,2.54,-1.00,
9.73,2.43,-0.81,
10.07,2.81,-0.01,
9.99,2.53,-0.63,
9.89,2.74,-0.23,
9.94,2.72,0.05,
10.33,2.83,0.61,
10.49,2.65,0.54,
10.11,2.66,0.94,
9.67,2.00,0.04,
9.80,1.33,0.63,
10.10,2.14,0.28,
10.60,2.60,1.42,
11.22,2.14,0.79,
11.05,1.76,1.30,
11.00,1.41,1.51,
10.01,1.88,1.10,
9.78,2.40,0.92,
9.11,2.40,1.70,
10.03,2.64,1.59,
10.03,3.00,2.27,
10.75,2.76,2.20,
10.41,2.04,2.21,
10.28,1.18,1.89,
9.95,0.99,1.58,
9.45,0.05,1.37,
10.85,1.33,2.10,
11.28,0.88,1.89,
11.64,0.22,1.68,
11.32,0.44,1.19,
11.21,0.31,1.06,
10.59,0.18,1.49,
10.50,0.25,1.35,
10.43,0.61,1.90,
9.97,0.54,2.46,
10.49,0.82,2.68,
9.76,0.85,2.85,
9.05,1.00,2.10,
9.09,1.05,1.71,
10.06,0.08,1.50,
9.79,0.90,2.33,
9.54,1.57,0.91,
8.35,0.88,1.63,
9.37,1.15,1.36,
10.17,1.64,1.86,
10.05,1.90,1.71,
9.86,1.80,1.86,
