x,y,z,
10.50,-6.66,-1.97,
11.40,-2.13,-4.40,
8.69,2.35,-0.15,
9.99,-7.51,-2.75,
13.17,-12.57,-5.91,
17.00,-14.10,-1.82,
18.41,-10.72,-3.71,
18.29,-13.70,-0.53,
18.89,-19.60,1.97,
14.46,4.41,-10.68,
19.60,-18.76,-10.27,
19.60,9.20,-5.12,
19.60,-8.32,-4.33,
19.26,-4.81,-6.03,
16.26,-8.03,-2.72,
16.29,-4.76,-4.52,
13.53,-4.68,-5.12,
9.10,-6.84,-3.20,
6.07,-8.33,-0.79,
4.80,-7.82,-2.79,
2.08,-11.48,-2.99,
5.26,-8.35,-8.93,
0.67,-2.86,-1.18,
2.29,2.14,-0.96,
1.73,2.73,-2.43,
1.10,1.54,-2.00,
0.66,2.14,-3.02,
-1.97,-3.20,-3.58,
-0.64,5.73,0.30,
-0.42,-4.08,-2.68,
1.92,2.73,-4.43,
2.42,0.30,-2.35,
3.23,2.41,-2.41,
2.73,0.68,-2.20,
1.71,0.17,-2.65,
2.23,-3.20,-2.34,
3.75,-3.63,-2.77,
5.22,-4.29,-0.74,
10.17,-0.17,2.16,
12.69,-4.03,-2.31,
11.82,-10.55,-3.62,
12.58,-12.01,-1.18,
10.09,-5.46,-1.00,
13.26,-7.53,-0.75,
19.23,-10.03,-2.54,
18.07,-19.60,-0.28,
17.21,-8.78,-4.25,
14.49,-9.57,-2.69,
15.41,-2.48,-2.11,
16.63,-1.45,-3.79,
12.77,-7.72,-4.45,
11.47,-8.71,-3.07,
10.02,-2.45,-3.58,
9.83,-0.89,-3.21,
11.03,-0.84,-2.28,
8.81,3.03,-3.80,
7.47,-0.81,-3.06,
7.17,-1.06,-3.18,
7.26,-2.07,-3.46,
7.73,-1.83,-3.46,
7.79,-1.99,-2.93,
9.23,-1.17,-2.45,
8.72,-1.74,-2.87,
9.37,-6.27,-3.04,
8.83,-6.46,-3.38,
8.56,-6.01,-3.09,
8.80,-4.82,-2.88,
8.58,-4.45,-2.83,
8.48,-4.52,-2.96,
7.92,-4.97,-2.78,
8.48,-5.30,-2.90,
9.01,-5.38,-3.24,
9.13,-5.23,-3.11,
8.79,-4.95,-2.76,
9.63,-5.55,-2.46,
8.96,-7.61,-3.06,
9.37,-6.84,-3.85,
8.58,-7.23,-2.19,
9.74,-3.68,-2.66,
10.37,-3.08,-2.61,
9.48,-2.34,-1.98,
9.02,-4.30,-2.34,
9.50,-4.11,-1.56,
9.26,-5.38,-1.72,
9.71,-5.51,-1.54,
8.94,-6.71,-3.66,
9.03,-2.51,-2.67,
10.97,-3.35,-0.82,
9.88,-3.35,-3.28,
9.05,-2.20,-3.51,
6.64,-4.93,-3.36,
10.33,-3.96,-1.57,
9.79,-3.28,-3.95,
9.50,-4.91,-2.88,
10.07,-3.06,-5.13,
10.98,-5.23,-5.01,
11.23,-5.52,-3.05,
10.36,-4.69,-3.18,
9.47,-5.27,-3.51,
10.27,-4.19,-3.20,
8.58,-4.08,-4.02,
8.67,-2.67,-5.04,
8.16,-2.44,-2.94,
7.83,-1.61,-2.92,
7.73,-1.45,-3.78,
7.48,-1.77,-3.61,
7.35,-2.79,-3.29,
6.60,-2.40,-3.39,
5.37,-2.70,-4.06,
5.67,-2.21,-4.24,
6.04,-1.62,-4.04,
5.74,0.11,-3.52,
5.28,1.13,-2.59,
5.46,1.51,-2.34,
6.78,-0.77,-1.32,
7.16,-0.73,-0.59,
6.86,-6.20,-0.45,
7.29,-4.98,-1.91,
6.52,-8.16,-3.09,
10.97,-4.44,-1.70,
14.71,-4.91,-5.28,
19.60,2.03,-3.86,
19.51,-3.74,-5.81,
19.39,-3.58,-3.93,
19.60,-7.66,-5.74,
19.60,-7.56,-7.23,
19.60,-10.61,-10.31,
19.60,-9.62,-10.00,
16.44,-11.18,-4.79,
14.29,-10.64,-4.46,
14.88,-12.86,-4.49,
14.69,-7.15,-6.98,
8.58,-19.60,0.09,
6.82,-11.96,0.36,
6.46,-9.89,-3.59,
8.15,-4.63,-3.94,
5.65,-3.36,-3.10,
5.05,-0.79,-0.12,
-2.17,0.89,-7.43,
3.45,0.08,3.52,
-1.45,3.36,1.59,
-0.02,4.64,-1.91,
1.27,-2.57,-4.03,
0.70,1.47,-4.13,
3.23,1.13,1.29,
0.11,0.72,-4.11,
1.62,1.41,-1.27,
2.61,-2.28,-2.01,
2.15,-0.83,-1.99,
3.18,0.06,-0.18,
3.72,0.62,-1.93,
2.55,0.46,-2.02,
3.12,-0.05,-1.84,
4.80,-0.92,-3.21,
6.11,-2.26,-3.96,
7.26,-4.83,-3.43,
6.01,-6.43,-0.97,
4.81,-5.58,-4.28,
12.31,-7.72,-2.21,
15.85,-10.55,-2.63,
13.68,-4.35,-4.85,
12.56,-7.07,-5.42,
15.84,-5.64,-7.62,
16.03,-19.60,-6.44,
15.49,-7.47,-4.93,
15.11,-9.99,-2.29,
13.89,-5.52,-5.37,
14.52,-6.68,-5.66,
15.53,-5.12,-3.65,
14.47,-6.64,-4.51,
12.11,-5.05,-3.93,
9.44,-4.15,-3.47,
7.60,-3.80,-3.78,
7.28,-3.29,-3.52,
7.09,-1.34,-3.89,
7.22,-1.98,-4.39,
6.69,-2.58,-4.25,
5.99,-3.22,-3.80,
4.50,-3.30,-3.39,
5.54,-4.73,-4.42,
6.85,-5.20,-4.61,
7.94,-5.35,-3.95,
7.65,-5.07,-4.57,
8.21,-5.98,-4.42,
8.37,-6.36,-4.11,
8.61,-6.84,-3.36,
8.21,-6.77,-4.32,
8.36,-6.74,-3.32,
9.10,-6.41,-2.76,
9.39,-5.67,-2.46,
8.98,-5.89,-3.42,
9.54,-5.89,-2.74,
9.45,-5.96,-2.15,
9.21,-6.06,-1.62,
9.65,-6.24,-2.11,
9.76,-5.65,-1.74,
9.49,-5.68,-1.95,
9.26,-5.67,-1.97,
9.43,-6.45,-2.33,
9.38,-6.10,-2.08,
9.07,-5.82,-2.34,
8.89,-5.78,-1.73,
8.94,-6.04,-1.69,
9.39,-5.19,-2.12,
9.77,-3.94,-1.63,
10.29,-3.86,-1.87,
10.44,-4.73,-1.37,
9.66,-6.20,-1.76,
9.39,-5.70,-3.59,
8.46,-5.11,-4.48,
9.27,-5.33,-3.31,
8.72,-4.64,-3.36,
8.23,-5.16,-3.66,
8.07,-5.13,-4.01,
6.98,-4.64,-3.70,
6.66,-5.65,-3.88,
6.78,-6.63,-3.96,
6.55,-6.85,-3.21,
5.70,-7.00,-3.77,
6.40,-7.50,-3.94,
6.93,-7.90,-3.44,
7.30,-8.63,-3.18,
6.93,-8.57,-4.01,
7.32,-7.93,-3.10,
7.87,-5.94,-2.62,
8.63,-4.22,-1.94,
8.16,-3.84,-1.99,
7.62,-3.38,-1.29,
6.65,-3.21,-0.94,
5.62,-2.13,-0.48,
4.89,-0.56,-0.75,
6.31,0.59,-0.73,
7.51,0.66,-1.86,
7.53,-0.51,-2.02,
5.31,-3.88,-3.44,
7.28,-3.63,-1.11,
7.33,-5.71,-1.90,
8.81,-5.47,-2.12,
10.78,-6.33,-3.05,
12.73,-8.15,-2.69,
13.34,-7.28,-1.94,
14.55,-8.14,-3.15,
16.49,-6.98,-4.65,
18.56,-7.35,-2.44,
19.60,-7.43,-2.50,
19.60,-8.28,-3.76,
19.55,-8.79,-4.09,
19.44,-9.23,-5.59,
19.29,-11.16,-4.70,
19.42,-9.27,-4.35,
17.26,-9.25,-4.32,
13.82,-10.88,-3.33,
12.74,-10.04,-2.02,
14.73,-8.29,-2.19,
13.04,-6.46,-2.55,
8.94,-7.14,-2.67,
5.82,-7.47,-1.44,
4.26,-8.67,0.71,
6.74,-17.36,-0.04,
3.54,-6.98,-3.04,
1.66,-11.71,-3.76,
6.77,-0.83,-4.11,
3.31,5.67,-4.25,
-0.16,3.49,1.94,
0.32,1.53,0.42,
0.79,0.04,-3.82,
0.66,0.52,-2.79,
0.43,-0.57,-1.78,
1.67,1.24,-3.25,
1.59,0.46,-2.61,
1.15,0.71,-0.76,
1.12,-0.67,-1.34,
1.78,0.79,-1.92,
2.87,1.62,-1.80,
1.51,0.93,-1.40,
1.63,1.62,0.55,
0.33,2.52,-1.97,
1.22,-1.70,-1.41,
2.20,-3.98,-2.69,
2.67,-4.94,-1.36,
3.41,-3.61,0.57,
6.02,-6.72,-1.54,
8.35,-10.57,-2.89,
10.93,-11.01,-1.03,
13.47,-7.13,1.20,
16.20,-11.96,-1.03,
18.97,-11.13,-5.89,
5.23,-16.34,-9.36,
19.53,-10.46,-1.07,
19.60,-12.80,-7.35,
19.60,-0.27,-3.29,
19.60,-2.65,-4.06,
19.60,-6.58,-6.54,
17.59,-12.88,-3.13,
16.84,-12.00,-3.22,
18.45,-10.49,-4.51,
17.50,-8.53,-3.36,
15.87,-5.93,-4.86,
14.75,-11.07,-3.90,
14.39,-10.44,-5.24,
12.49,-8.95,-4.51,
9.52,-7.84,-2.36,
7.62,-12.79,-3.21,
7.62,-10.27,-7.42,
4.84,-7.44,-3.69,
5.61,-3.54,-2.77,
5.73,1.17,-4.09,
3.15,-0.31,-1.01,
-1.71,4.34,-0.92,
0.51,-2.05,-1.28,
0.83,1.17,-2.85,
0.23,-2.42,0.13,
-0.02,-5.24,-0.55,
6.94,6.75,7.45,
-2.33,-3.48,-3.65,
0.28,3.65,-0.05,
1.67,-1.79,-1.62,
2.97,2.88,-2.08,
1.04,0.25,-2.19,
0.72,-1.65,-1.03,
0.59,-1.95,-2.95,
2.96,-0.24,-3.32,
4.63,2.10,-3.90,
7.30,0.99,-4.52,
7.51,-2.43,-4.66,
7.70,-3.83,-1.88,
7.66,-5.95,-0.21,
9.82,-5.45,-3.48,
12.80,-3.82,-2.11,
14.81,-7.52,-1.21,
15.32,-0.58,-1.29,
11.22,-15.90,-3.18,
10.04,-13.09,-4.34,
12.39,-9.84,-3.67,
16.42,-0.22,-2.51,
15.83,-3.93,-2.48,
12.88,-6.08,-3.69,
9.66,-9.65,-1.35,
10.37,-9.05,-0.67,
11.87,-5.44,-2.52,
11.74,-4.49,-0.80,
11.52,-2.82,-3.46,
11.38,-7.45,-3.61,
12.03,-9.07,-2.64,
13.63,-10.58,-2.15,
14.44,-4.14,-3.35,
13.93,-3.17,-2.23,
14.91,-2.58,-3.29,
14.46,-3.79,-3.12,
13.19,-4.63,-2.21,
11.57,-5.82,-2.82,
10.66,-3.45,-3.27,
11.43,-3.01,-3.14,
11.90,-2.15,-2.58,
11.21,-3.38,-2.43,
9.88,-3.69,-1.77,
9.61,-4.09,-2.07,
9.77,-1.94,-2.21,
10.01,-1.61,-2.37,
8.93,-0.73,-2.13,
7.89,-1.32,-2.89,
7.54,-0.95,-3.10,
7.27,-0.93,-2.85,
7.14,-1.23,-3.01,
6.86,-1.98,-2.63,
7.34,-2.51,-2.89,
8.26,-2.16,-3.60,
8.35,-3.13,-3.02,
8.00,-4.96,-3.48,
7.76,-4.29,-2.85,
7.43,-3.87,-2.95,
7.68,-2.77,-2.62,
7.62,-2.13,-2.40,
7.84,-2.45,-2.43,
6.79,-2.54,-2.73,
6.23,-2.66,-2.21,
5.82,-2.48,-1.50,
6.15,-1.56,-0.80,
6.43,-1.54,-1.22,
7.42,-0.89,-1.13,
8.26,-0.52,-1.67,
6.55,-2.04,-1.31,
6.86,-2.59,-1.03,
8.32,-2.69,-2.09,
10.05,-3.44,-2.81,
11.50,-5.59,-3.40,
13.64,-8.58,-3.16,
16.67,-5.81,-3.99,
19.60,-6.43,1.15,
19.60,-6.37,-9.00,
19.60,-6.36,-9.57,
19.60,-3.97,-6.35,
19.01,-6.03,-1.98,
19.60,-9.33,-8.24,
18.90,-9.79,-6.68,
17.30,-8.29,-2.72,
17.24,-5.74,-4.86,
15.18,-6.24,-5.11,
11.97,-5.72,-4.03,
8.61,-4.70,-3.46,
5.68,-6.60,-3.04,
3.91,-6.52,-2.60,
3.39,-3.87,-1.73,
3.28,-1.49,-2.29,
2.13,-1.61,-3.33,
-0.01,3.90,-1.90,
-1.70,0.17,-1.60,
-1.19,1.63,-2.57,
-0.51,-0.32,-0.14,
-3.28,-0.33,-4.93,
4.94,1.73,3.46,
0.38,2.66,-1.39,
0.54,0.86,-1.89,
0.98,1.44,-2.52,
0.82,0.77,-1.00,
1.81,0.66,-0.54,
2.24,-0.59,-1.86,
2.85,-0.88,-1.67,
1.66,-2.35,-0.13,
2.49,-1.73,-2.14,
3.30,-5.95,-3.11,
6.29,-6.51,-2.95,
10.94,-6.66,-1.79,
12.93,-4.13,-2.55,
10.42,-6.24,-3.10,
13.87,-8.86,-4.57,
19.26,-10.11,-3.67,
18.95,-8.99,-5.29,
19.60,-19.60,-3.78,
17.56,-14.54,-1.48,
19.57,0.26,-2.71,
19.60,-0.06,-5.72,
18.31,1.13,-5.65,
14.07,-5.59,-5.33,
13.14,-8.38,-3.97,
12.51,-5.01,-5.79,
12.37,-4.78,-4.80,
11.59,-3.38,-3.87,
10.30,-1.00,-3.81,
9.42,-1.31,-3.51,
9.03,-3.49,-2.32,
6.97,-0.15,-2.80,
6.28,-1.39,-1.89,
6.38,-0.81,-1.76,
6.37,-0.80,-1.32,
6.95,-1.06,-1.50,
7.64,-1.70,-2.48,
8.37,-3.12,-2.30,
8.47,-3.42,-2.50,
7.72,-4.97,-2.81,
6.78,-6.25,-2.71,
6.97,-6.86,-2.48,
7.53,-5.19,-2.59,
8.14,-3.86,-2.90,
7.73,-3.80,-2.82,
7.47,-4.39,-2.29,
7.00,-3.79,-2.40,
7.06,-3.55,-3.38,
6.48,-3.38,-3.00,
6.00,-3.30,-1.78,
5.40,-2.48,-1.70,
5.91,-0.97,-0.67,
7.24,0.94,1.32,
4.87,0.70,-2.17,
5.51,-0.75,-2.32,
6.67,-4.03,-2.01,
5.87,-1.77,-1.63,
5.53,-5.46,-1.31,
6.42,-6.19,-2.27,
6.89,-8.13,-1.94,
8.40,-5.45,-2.86,
9.90,-11.81,-1.99,
14.57,-7.95,-3.12,
17.84,-5.13,-4.74,
19.60,-1.36,-5.58,
19.60,-0.40,-5.30,
19.60,-3.32,-6.19,
19.35,-2.77,-3.46,
18.68,-4.64,-2.47,
18.94,-4.25,-2.68,
18.70,-6.86,-3.99,
17.68,-9.83,-5.05,
14.47,-12.34,-3.33,
14.44,-10.44,-2.46,
16.32,-7.35,-7.11,
14.38,-10.17,-6.52,
8.22,-13.00,-3.42,
5.03,-18.53,-4.11,
5.94,-10.98,-4.25,
6.03,-6.75,-3.52,
5.41,-1.05,-3.53,
4.83,-2.14,-2.44,
2.78,-2.41,-2.38,
0.88,-2.29,0.33,
0.33,0.46,-0.83,
-0.85,-0.91,-0.64,
0.27,-0.08,-0.45,
0.75,-0.71,-1.87,
-1.99,-5.70,-1.48,
3.51,2.05,0.63,
4.97,0.81,2.58,
-1.29,2.88,0.31,
-0.67,0.09,-0.71,
1.60,2.16,-3.80,
1.97,3.36,-1.84,
1.99,1.49,-1.20,
1.45,-1.55,-2.20,
3.36,-1.06,-1.37,
6.43,-4.42,-1.70,
9.45,-1.66,-3.01,
14.59,-7.11,-2.08,
14.32,-1.62,-3.07,
10.07,-9.42,-2.84,
13.06,-12.37,-4.70,
14.19,-12.83,-5.05,
19.31,-19.60,-5.14,
19.60,-6.52,-7.27,
19.60,-11.41,-7.58,
19.60,-12.00,-5.23,
19.60,-7.86,-3.95,
19.60,-2.07,-8.08,
19.12,-3.87,-4.68,
13.55,-10.45,-2.52,
10.68,-11.24,-4.08,
6.21,-19.32,-2.32,
3.75,-14.76,-0.54,
9.74,-8.23,-5.83,
10.48,-2.66,-5.81,
2.54,-5.36,0.49,
-1.19,6.20,-1.81,
-0.19,-8.03,-1.93,
0.94,-0.55,-2.03,
1.33,-1.23,-1.77,
1.86,-0.56,-3.29,
0.62,-0.44,-0.73,
0.65,-0.62,-1.24,
-0.35,-1.42,-1.44,
0.27,-1.65,-1.34,
1.25,1.26,-2.59,
1.66,2.94,-2.10,
1.06,3.76,-2.41,
1.38,3.32,-1.47,
-0.22,0.63,-1.77,
2.07,-1.71,-1.22,
4.09,1.81,-2.52,
8.81,-1.22,-1.77,
13.81,-5.25,-3.19,
18.15,-2.69,-6.19,
16.50,-12.45,-3.24,
14.31,-16.11,0.65,
17.75,-19.60,0.27,
13.72,-19.60,-7.73,
14.39,-12.08,-11.95,
17.26,-6.11,-6.19,
19.60,-3.13,-2.57,
14.41,-0.40,-2.92,
13.79,-2.59,-1.51,
12.14,-2.99,-3.25,
10.95,-3.81,-2.71,
10.40,-3.03,-1.99,
11.43,-1.36,-3.46,
9.87,-1.48,-2.69,
9.35,-2.47,-3.22,
7.91,-2.48,-2.95,
7.57,-3.86,-3.06,
7.08,-4.01,-2.81,
6.77,-1.84,-2.44,
6.94,-2.63,-3.28,
6.08,-3.33,-2.64,
6.22,-3.79,-2.78,
5.95,-3.85,-2.94,
5.17,-5.59,-2.75,
2.69,-6.61,-4.37,
5.75,-3.18,-2.32,
5.82,-5.82,-2.86,
6.09,-7.77,-3.18,
4.36,-9.23,-2.64,
5.39,-10.38,-3.35,
7.43,-9.41,-2.43,
7.76,-7.08,-2.98,
8.63,-4.05,-3.20,
8.56,-5.07,-3.06,
9.06,-4.70,-3.14,
8.70,-6.53,-3.07,
8.55,-6.62,-2.79,
8.71,-5.56,-2.08,
9.12,-4.45,-2.35,
8.83,-5.14,-2.57,
8.44,-5.16,-2.21,
8.26,-4.80,-2.67,
7.93,-3.97,-2.43,
9.64,-4.04,-2.69,
9.23,-1.74,-2.81,
6.96,-2.63,-1.83,
6.34,-1.84,-1.85,
6.75,-2.49,-2.33,
7.43,-1.61,-2.18,
7.82,-0.34,-1.79,
8.50,2.27,-2.23,
9.20,1.86,-1.34,
9.38,0.26,-1.12,
11.62,-1.28,-2.35,
12.86,-2.54,-3.13,
14.60,-1.63,-2.67,
15.65,-2.32,-3.46,
17.59,-6.17,-5.50,
19.60,-8.92,-6.52,
19.60,-8.95,-3.98,
19.60,-3.95,-5.15,
19.60,-4.18,-7.59,
17.39,-11.92,-5.18,
14.56,-13.41,-1.19,
17.15,-11.71,-6.65,
16.15,-8.12,-8.35,
13.11,-8.42,-2.84,
9.59,-11.34,-2.92,
4.95,-15.61,-1.24,
5.72,-17.92,1.46,
6.66,-3.42,-7.74,
5.58,2.42,0.70,
2.99,9.52,0.37,
1.80,3.19,-0.20,
4.00,8.75,-0.85,
2.93,3.42,-0.90,
1.23,-0.55,-0.98,
0.74,-3.11,-1.39,
0.67,-0.33,-1.04,
4.08,3.81,1.09,
2.22,4.35,-2.87,
1.20,1.05,-2.05,
0.32,0.10,-1.03,
1.08,1.31,-1.76,
-0.53,0.46,-2.62,
1.45,1.97,-0.79,
2.49,0.91,-2.50,
2.62,-1.54,-2.37,
4.25,-5.39,-2.09,
4.50,-7.14,-3.06,
4.88,-11.38,-2.16,
9.07,-7.98,-0.01,
11.75,2.28,-2.19,
11.46,-8.70,-6.44,
7.75,-18.44,-3.49,
4.19,-19.60,-8.74,
8.46,-19.60,-19.60,
17.79,-4.49,2.26,
19.60,-5.22,-1.48,
19.60,-2.15,-16.87,
17.48,-8.75,-3.97,
13.65,-14.73,2.37,
18.42,-10.44,-6.22,
19.60,-13.57,-10.28,
14.50,-14.64,-5.21,
8.69,-10.54,-2.97,
4.58,-14.70,-1.44,
8.57,-12.88,-5.20,
7.57,-14.07,-7.87,
6.36,-10.68,-3.08,
6.79,-2.94,-1.34,
8.39,7.87,-2.36,
5.51,3.15,-4.41,
5.91,4.88,-2.82,
3.31,2.59,-2.67,
2.42,4.38,-0.11,
0.08,7.16,-0.20,
-2.34,-3.05,-2.72,
2.54,0.06,-1.15,
1.79,0.24,-1.87,
2.56,1.61,-1.34,
2.78,1.66,-1.47,
1.46,0.69,-2.70,
0.80,0.75,-1.52,
0.27,-2.00,-1.40,
0.38,-1.75,-0.53,
0.67,-0.24,-0.78,
2.61,1.53,-1.55,
3.47,1.85,-2.02,
2.33,-2.15,-2.13,
1.49,-4.58,-1.56,
2.33,-4.88,-1.24,
6.25,-3.66,-2.05,
10.07,-4.23,-1.81,
8.00,-4.84,0.18,
11.87,-19.60,-2.45,
17.49,-10.19,-7.05,
15.06,-9.72,-1.52,
15.66,-12.68,-2.69,
19.60,-11.91,-5.93,
19.60,-7.41,-4.15,
19.60,-5.52,-4.02,
19.47,-9.21,-2.22,
19.60,-10.29,-4.53,
19.60,-13.06,-4.93,
19.60,-13.04,-4.57,
19.60,-6.25,-4.94,
18.42,-6.34,-6.34,
15.30,-7.91,-5.33,
12.07,-10.74,-4.39,
11.52,-11.08,-4.50,
12.40,-10.12,-4.92,
8.46,-10.90,-5.99,
5.06,-16.17,-4.87,
4.21,-12.52,-3.03,
7.07,-2.20,-2.55,
7.73,9.34,-2.21,
7.79,6.39,-1.40,
4.30,5.59,1.02,
-3.29,-0.45,-2.46,
-0.54,-0.23,-1.64,
0.49,-0.15,-0.80,
0.82,-0.19,-2.56,
2.98,-0.89,-2.78,
0.76,-1.18,-1.26,
1.53,-2.71,-1.62,
1.04,-1.04,-1.49,
0.77,2.28,-1.17,
3.18,4.78,-1.82,
4.60,3.51,-2.23,
4.44,1.10,-1.82,
3.74,-1.10,-1.99,
4.36,-1.14,-2.50,
4.40,-6.65,-2.81,
6.79,-3.88,-4.81,
11.02,-4.14,-6.75,
9.75,-5.17,-4.02,
5.97,-3.07,-1.56,
4.89,-15.08,-0.79,
7.15,-12.16,-3.80,
9.50,-10.24,-4.11,
11.62,-10.69,-2.30,
11.86,-7.25,-4.78,
12.30,-17.74,-4.71,
11.16,-15.77,-3.61,
19.16,-3.19,7.42,
19.60,-18.06,-9.68,
10.68,-11.13,-9.03,
8.67,-17.80,5.92,
14.41,-2.32,-5.97,
17.57,6.53,-8.97,
10.95,-2.71,0.22,
6.98,2.45,-0.56,
10.34,-7.62,-5.45,
8.87,-2.83,-2.96,
8.76,-2.87,-1.01,
10.25,-2.61,-3.74,
9.74,-3.49,-3.38,
9.27,-5.19,-3.53,
8.99,-5.19,-3.72,
9.26,-3.48,-3.49,
9.79,-4.42,-3.65,
9.59,-4.21,-3.45,
9.26,-4.41,-3.63,
9.51,-4.62,-3.68,
9.44,-4.19,-3.70,
9.29,-4.05,-3.23,
9.24,-3.68,-3.49,
9.05,-3.63,-3.43,
9.15,-4.58,-3.53,
9.69,-5.05,-3.79,
9.63,-5.25,-3.84,
9.94,-4.81,-3.63,
10.34,-4.20,-3.62,
10.15,-3.82,-3.75,
9.61,-4.66,-3.59,
9.17,-4.69,-3.32,
9.14,-4.23,-3.28,
9.06,-4.15,-3.56,
9.09,-4.53,-2.91,
8.59,-4.63,-2.85,
8.19,-4.65,-2.97,
7.26,-3.50,-2.37,
7.78,-5.20,-2.82,
6.90,-5.32,-2.37,
6.52,-5.20,-1.95,
6.64,-4.44,-2.57,
6.55,-4.58,-2.00,
5.77,-4.77,-2.25,
5.62,-3.93,-2.45,
5.56,-3.23,-1.96,
5.92,-1.66,-2.47,
5.69,-1.24,-2.44,
5.42,-0.55,-1.79,
6.05,-0.16,-1.38,
6.61,-0.20,-1.61,
6.10,-1.79,-2.22,
7.66,-3.91,-2.37,
9.97,-7.06,-3.61,
10.88,-7.24,-2.82,
12.38,-6.41,-2.77,
13.46,-7.27,-3.27,
14.11,-9.82,-2.49,
15.94,-12.45,-3.18,
19.60,-5.96,-2.33,
19.60,-10.86,-8.26,
19.60,-8.00,-8.65,
19.60,-5.92,-6.73,
19.60,-7.72,-8.31,
19.60,-7.25,-7.70,
18.51,-8.26,-5.80,
15.30,-7.57,-5.60,
10.89,-10.66,-4.81,
6.97,-10.44,-1.07,
5.23,-9.66,-3.03,
3.95,-6.45,-4.65,
3.31,-7.02,-0.43,
2.63,-8.23,-0.48,
2.95,-3.72,-0.53,
3.41,-2.93,2.19,
3.77,3.51,0.91,
2.62,3.63,-2.77,
2.21,-4.09,1.38,
-0.46,4.56,-0.56,
0.50,-2.03,-0.76,
1.27,-1.35,-1.69,
0.17,-0.88,-0.74,
1.01,-0.94,-1.77,
1.53,-0.49,-2.44,
1.79,0.01,-1.77,
2.29,0.15,-2.63,
1.61,-1.94,-2.19,
0.92,-0.78,-1.57,
0.99,-0.35,-2.12,
2.09,-1.61,-2.90,
4.38,-2.91,-4.22,
4.80,-1.95,-5.31,
4.61,-0.88,-4.06,
3.90,-6.98,-3.66,
3.04,-9.01,-2.79,
3.57,-5.94,0.43,
7.75,-15.68,-3.16,
13.71,-8.98,-4.72,
13.24,-11.31,-2.51,
14.73,-2.46,-4.73,
13.76,-19.60,-11.92,
10.99,-13.33,1.48,
15.65,0.07,-5.24,
19.60,8.37,-11.76,
15.97,-2.15,-3.41,
14.40,-9.90,-0.04,
19.60,-10.43,-4.78,
19.60,-8.61,-7.36,
19.60,-5.33,-5.96,
19.60,-6.22,-4.71,
18.25,-9.80,-3.58,
17.79,-8.24,-7.86,
16.60,-5.50,-7.49,
13.64,-4.11,-4.07,
11.89,-4.57,-6.52,
9.87,-12.95,-6.89,
6.26,-12.48,-6.40,
6.43,-16.08,-5.97,
7.00,-9.23,-7.48,
7.40,-6.72,-6.53,
5.20,-1.81,-4.41,
2.22,-9.62,-1.62,
3.29,4.05,-3.68,
1.48,-2.73,-4.45,
2.36,3.92,-3.76,
1.96,4.61,-2.35,
0.57,6.71,-1.31,
-0.27,3.90,-0.76,
0.44,1.44,-1.57,
0.45,0.38,-0.57,
1.25,-1.20,-0.03,
1.76,-0.33,-0.81,
0.81,0.00,-0.16,
0.60,-0.96,-0.34,
0.90,-1.41,-0.98,
2.66,-0.87,-0.32,
3.80,-2.29,-2.00,
5.65,-0.64,-2.11,
6.79,-4.64,-3.78,
6.08,-6.66,-0.73,
5.75,-7.20,-0.55,
6.91,-16.13,-9.65,
6.57,-10.41,-6.12,
7.19,-18.28,-3.87,
8.20,-8.32,-2.79,
8.86,-11.82,-1.76,
11.18,-3.60,-5.30,
13.92,-3.43,-5.60,
13.71,-4.59,-4.27,
10.69,-8.06,0.38,
11.05,-11.11,0.55,
10.84,-13.47,0.38,
12.20,-6.97,2.11,
14.56,-6.35,0.20,
15.75,-9.36,-1.35,
14.85,-9.49,-1.53,
16.56,-5.20,-2.85,
19.15,-4.43,-5.90,
18.65,-7.40,-4.42,
17.61,-11.23,-4.32,
19.01,-12.06,-2.08,
15.44,-6.48,-9.00,
12.45,-9.17,-6.66,
8.22,-13.12,-3.82,
8.81,-14.26,-4.92,
12.48,-8.96,-7.52,
14.22,-4.08,-6.61,
8.51,2.75,-5.43,
4.23,-3.49,-0.04,
2.34,-4.62,1.75,
2.03,-4.61,0.30,
4.08,-2.35,-0.31,
5.06,-0.34,-2.87,
4.60,2.79,-0.44,
2.63,0.63,1.15,
1.07,0.05,-0.18,
0.54,-1.49,1.20,
0.52,0.76,-0.02,
2.79,0.20,-1.13,
4.40,2.27,-1.83,
4.15,3.53,-2.14,
1.33,-0.49,-1.12,
0.48,-2.22,-0.50,
4.23,-2.53,-3.73,
5.27,-1.16,-5.33,
6.13,-5.92,-4.45,
7.43,-5.79,-3.98,
6.61,-6.72,-0.70,
2.51,-13.53,-3.54,
9.65,-15.64,-7.18,
12.11,-15.81,-6.60,
11.83,-13.27,-5.98,
16.98,-5.57,-6.02,
15.42,-12.47,-9.28,
13.08,-11.85,-7.07,
11.68,-6.30,-5.55,
14.36,-4.63,-5.31,
14.68,-6.30,-5.55,
15.29,-3.87,-6.33,
14.14,-6.87,-5.94,
10.22,-5.88,-3.73,
9.69,-5.35,-4.26,
9.15,-3.19,-4.30,
8.84,-1.92,-3.26,
8.03,-7.00,-4.31,
7.96,0.42,-2.86,
5.73,-5.96,-2.75,
5.08,-3.90,-1.91,
5.07,-4.13,-1.98,
5.72,-3.05,-2.92,
5.26,-3.03,-1.84,
