x,y,z,
9.82,-0.04,2.81,
9.88,0.08,2.75,
9.64,0.09,2.48,
9.71,-0.02,2.62,
9.85,-0.08,2.85,
9.87,0.07,2.73,
9.54,0.06,2.52,
9.75,-0.05,2.70,
9.93,0.10,2.77,
9.71,0.03,2.48,
9.57,-0.06,2.61,
9.89,-0.02,2.82,
9.97,0.10,2.87,
9.65,0.14,2.53,
9.84,0.01,2.73,
9.91,0.07,2.71,
9.60,0.08,2.44,
9.86,0.00,2.85,
9.90,0.09,2.76,
9.56,0.10,2.51,
9.90,0.00,2.88,
9.85,0.06,2.71,
9.55,0.12,2.56,
9.88,-0.01,2.89,
9.86,0.04,2.70,
9.71,0.11,2.52,
9.81,-0.04,2.89,
9.92,-0.00,2.86,
9.94,0.16,2.79,
9.65,0.11,2.51,
9.80,-0.04,2.81,
9.91,-0.02,2.82,
9.84,0.10,2.73,
9.59,-0.00,2.71,
9.73,-0.01,2.80,
9.86,0.01,2.87,
9.64,0.13,2.54,
9.62,0.02,2.66,
9.94,-0.01,2.80,
9.84,0.06,2.64,
9.56,0.06,2.58,
9.78,-0.11,2.88,
9.92,-0.02,2.90,
9.76,0.11,2.66,
9.55,0.00,2.60,
9.78,0.01,2.88,
9.72,0.10,2.56,
9.55,0.04,2.64,
9.88,-0.08,2.85,
9.89,0.08,2.68,
9.59,0.05,2.46,
9.77,-0.02,2.83,
9.91,0.04,2.79,
9.62,0.10,2.48,
9.72,-0.06,2.68,
9.90,0.02,2.81,
9.80,0.08,2.58,
9.59,0.05,2.54,
9.86,0.02,2.85,
9.78,0.12,2.55,
9.64,-0.03,2.64,
9.90,0.02,2.90,
9.87,0.07,2.66,
9.58,0.10,2.52,
9.93,0.03,2.89,
9.81,0.11,2.59,
9.59,0.11,2.55,
9.94,0.03,2.91,
9.73,0.14,2.65,
9.60,0.03,2.56,
9.80,-0.03,2.81,
9.84,0.10,2.67,
9.61,0.12,2.54,
9.70,-0.08,2.71,
9.93,0.03,2.86,
9.76,0.16,2.46,
9.64,0.03,2.68,
9.97,0.04,2.77,
9.62,0.13,2.53,
9.64,-0.02,2.71,
9.96,-0.05,2.86,
9.90,0.07,2.75,
9.63,0.13,2.45,
9.86,-0.05,2.82,
9.93,-0.00,2.88,
9.89,0.01,2.66,
9.58,0.06,2.55,
9.81,0.05,2.91,
9.91,0.09,2.78,
9.57,0.08,2.64,
9.82,-0.07,2.87,
9.95,0.03,2.76,
9.63,0.12,2.66,
9.72,-0.01,2.76,
9.88,-0.00,2.85,
9.93,0.01,2.84,
9.58,0.09,2.59,
9.81,-0.05,2.79,
9.94,0.01,2.85,
9.61,0.03,2.51,
9.70,-0.01,2.73,
9.83,-0.02,2.88,
9.90,0.11,2.65,
9.59,0.07,2.48,
9.72,-0.06,2.81,
9.90,0.05,2.71,
9.68,0.12,2.53,
9.61,-0.01,2.63,
9.70,-0.03,2.70,
9.94,0.06,2.84,
9.70,0.08,2.57,
9.64,-0.04,2.66,
9.95,-0.02,2.90,
9.95,0.07,2.80,
9.60,0.10,2.46,
9.78,-0.05,2.84,
9.89,0.03,2.91,
9.77,0.05,2.58,
9.71,0.00,2.73,
9.92,0.10,2.85,
9.73,0.11,2.53,
9.75,-0.06,2.80,
9.89,-0.02,2.91,
9.89,0.05,2.86,
9.71,0.12,2.47,
9.78,-0.07,2.84,
9.89,-0.05,2.82,
9.89,0.09,2.73,
9.55,0.01,2.57,
9.82,-0.02,2.82,
9.91,0.01,2.87,
9.57,0.11,2.50,
9.68,-0.05,2.73,
9.87,-0.03,2.82,
9.86,0.09,2.65,
9.60,0.11,2.44,
9.72,-0.05,2.78,
9.96,-0.00,2.80,
9.82,0.13,2.69,
9.56,0.09,2.51,
9.74,-0.02,2.81,
9.92,0.11,2.75,
9.55,0.11,2.53,
9.64,-0.00,2.74,
9.88,-0.00,2.80,
9.93,0.06,2.72,
9.60,0.06,2.60,
9.83,-0.01,2.73,
9.90,0.01,2.82,
9.75,0.06,2.61,
9.67,-0.01,2.84,
9.88,-0.05,2.92,
10.00,0.05,2.88,
9.88,0.08,2.67,
9.65,0.01,2.64,
9.92,-0.03,2.82,
9.93,0.07,2.68,
9.53,0.05,2.52,
9.80,-0.03,2.73,
9.89,0.01,2.78,
9.59,0.06,2.54,
9.65,0.01,2.77,
9.94,-0.03,2.81,
9.74,0.10,2.57,
9.57,-0.02,2.51,
9.72,-0.04,2.76,
9.93,0.03,2.80,
9.70,0.09,2.49,
9.61,-0.07,2.62,
9.93,-0.07,2.85,
9.93,0.04,2.74,
9.63,0.08,2.54,
9.57,-0.08,2.68,
9.88,0.03,2.79,
9.76,0.16,2.54,
9.52,0.03,2.53,
9.94,0.02,2.78,
9.74,0.10,2.57,
9.61,0.06,2.51,
9.93,0.05,2.80,
9.71,0.09,2.51,
9.60,0.01,2.65,
9.86,0.06,2.85,
9.69,0.04,2.39,
9.60,-0.02,2.63,
9.97,-0.01,2.74,
9.91,0.07,2.80,
9.62,0.11,2.52,
9.87,-0.01,2.80,
9.91,-0.05,2.92,
9.86,0.06,2.75,
9.64,0.02,2.63,
9.85,-0.08,2.86,
9.91,0.02,2.83,
9.73,0.11,2.49,
9.75,-0.06,2.79,
9.88,-0.01,2.95,
9.92,0.03,2.80,
9.58,0.06,2.50,
9.78,-0.03,2.72,
9.89,-0.04,2.85,
9.77,0.14,2.66,
9.55,0.00,2.52,
9.77,0.00,2.83,
9.71,0.17,2.53,
9.64,0.02,2.62,
9.91,-0.05,2.86,
9.83,0.12,2.65,
9.58,0.08,2.55,
9.77,-0.04,2.78,
9.86,0.00,2.80,
9.64,0.16,2.59,
9.59,0.00,2.71,
9.91,-0.01,2.89,
9.75,0.15,2.62,
9.58,0.01,2.57,
9.78,-0.03,2.87,
9.89,0.05,2.69,
9.62,0.05,2.57,
9.66,-0.05,2.65,
9.90,0.06,2.73,
9.67,0.14,2.61,
9.63,0.01,2.66,
9.92,0.08,2.83,
9.69,0.06,2.56,
9.67,-0.00,2.72,
9.93,-0.01,2.92,
9.86,0.07,2.79,
9.68,0.10,2.58,
9.78,0.01,2.80,
9.90,0.06,2.74,
9.61,0.11,2.52,
9.80,-0.05,2.91,
9.91,0.01,2.81,
9.63,0.09,2.63,
9.54,-0.07,2.66,
9.89,-0.01,2.85,
9.96,0.00,2.71,
9.62,0.13,2.55,
9.82,-0.06,2.72,
9.92,-0.02,2.85,
9.89,0.06,2.79,
9.58,-0.01,2.51,
9.59,-0.02,2.66,
9.75,-0.03,2.81,
9.94,0.11,2.72,
9.61,0.09,2.54,
9.67,0.00,2.60,
9.93,0.03,2.91,
9.61,0.06,2.51,
9.69,-0.03,2.69,
9.89,0.01,2.82,
9.76,0.09,2.54,
9.66,-0.07,2.60,
9.78,-0.05,2.76,
9.90,0.06,2.85,
9.68,0.06,2.49,
9.60,-0.03,2.71,
9.91,0.02,2.80,
9.76,0.16,2.61,
9.55,0.03,2.62,
9.90,-0.02,2.82,
9.93,0.08,2.74,
9.66,0.10,2.57,
9.90,-0.03,2.87,
9.93,0.04,2.89,
9.72,0.12,2.54,
9.74,-0.01,2.88,
9.87,0.00,2.82,
9.76,0.14,2.70,
9.55,0.02,2.55,
9.95,0.00,2.78,
9.69,0.14,2.65,
9.52,0.03,2.60,
9.89,0.03,2.85,
9.64,0.15,2.55,
9.60,0.02,2.67,
9.91,0.06,2.82,
9.70,0.05,2.64,
9.62,0.00,2.66,
9.91,0.10,2.83,
9.63,0.08,2.57,
9.57,-0.06,2.67,
9.96,-0.00,2.83,
9.92,0.10,2.77,
9.56,0.12,2.53,
9.88,0.01,2.88,
9.82,0.08,2.68,
9.60,0.08,2.46,
9.89,0.03,2.76,
9.84,0.11,2.79,
9.52,0.09,2.46,
9.93,-0.00,2.85,
9.96,0.08,2.73,
9.64,0.06,2.50,
9.84,-0.05,2.84,
9.97,-0.08,2.80,
9.89,0.12,2.67,
9.61,0.07,2.53,
9.78,-0.06,2.84,
9.85,0.03,2.82,
9.73,0.15,2.49,
9.65,-0.00,2.79,
9.88,-0.02,2.82,
9.92,0.02,2.84,
9.53,0.07,2.52,
9.82,0.02,2.76,
9.93,0.08,2.81,
9.63,0.03,2.53,
9.82,-0.04,2.82,
9.93,0.04,2.81,
9.59,0.10,2.45,
9.69,-0.01,2.68,
9.83,-0.04,2.95,
9.91,0.11,2.63,
9.55,0.05,2.52,
9.78,-0.04,2.73,
9.91,-0.02,2.89,
9.75,0.03,2.70,
9.50,0.08,2.60,
9.76,-0.05,2.77,
9.84,0.06,2.76,
9.61,0.10,2.55,
9.64,-0.04,2.79,
9.91,0.00,2.84,
9.70,0.11,2.60,
9.60,0.02,2.67,
9.94,0.04,2.80,
9.69,0.12,2.56,
9.54,-0.04,2.65,
9.92,0.01,2.85,
9.81,0.05,2.68,
9.56,0.06,2.49,
9.94,-0.02,2.93,
9.92,0.16,2.72,
9.66,0.09,2.52,
9.89,-0.02,2.78,
9.97,0.03,2.83,
9.66,0.07,2.49,
9.56,-0.01,2.60,
9.84,-0.03,2.94,
9.93,0.04,2.90,
9.71,0.12,2.43,
9.79,-0.04,2.84,
9.94,-0.05,2.79,
9.90,0.02,2.77,
9.52,0.04,2.49,
9.86,-0.08,2.84,
9.89,0.00,2.84,
9.59,0.07,2.43,
9.65,-0.05,2.74,
9.83,-0.02,2.87,
9.94,0.06,2.88,
9.57,0.10,2.55,
9.71,0.01,2.79,
9.93,0.04,2.87,
9.52,0.12,2.63,
9.85,-0.06,2.82,
9.89,-0.04,2.86,
9.76,0.07,2.55,
9.50,0.10,2.53,
9.84,0.01,2.87,
9.74,0.11,2.54,
9.62,0.01,2.53,
9.85,-0.01,2.77,
9.83,0.04,2.67,
9.58,0.00,2.50,
9.72,0.04,2.83,
9.76,0.04,2.75,
9.55,0.07,2.51,
9.86,-0.01,2.87,
9.91,0.08,2.80,
9.62,0.09,2.48,
9.65,-0.07,2.72,
9.87,0.07,2.80,
9.65,0.09,2.53,
9.52,-0.00,2.55,
9.73,0.02,2.73,
9.92,0.09,2.66,
9.54,0.06,2.55,
9.75,-0.07,2.77,
9.92,0.12,2.78,
9.64,0.08,2.50,
9.61,-0.05,2.59,
9.91,-0.04,2.85,
9.84,0.05,2.71,
9.67,0.10,2.47,
9.85,-0.04,2.87,
9.98,0.03,2.83,
9.70,0.09,2.56,
9.73,-0.04,2.76,
9.85,-0.05,2.85,
9.92,0.11,2.85,
9.65,0.12,2.54,
9.75,-0.07,2.86,
9.87,0.01,2.87,
9.76,0.14,2.60,
9.66,0.00,2.72,
9.83,-0.02,2.80,
9.90,0.08,2.69,
9.58,-0.02,2.60,
9.64,-0.05,2.73,
9.81,0.00,2.82,
9.76,0.08,2.53,
9.63,0.02,2.65,
9.85,0.00,2.82,
9.75,0.12,2.56,
9.58,0.00,2.65,
9.91,0.07,2.82,
9.67,0.10,2.49,
9.66,0.01,2.73,
9.93,0.02,2.76,
9.68,0.14,2.53,
9.66,0.02,2.79,
9.90,-0.01,2.88,
9.69,0.11,2.57,
9.61,-0.03,2.57,
9.77,-0.00,2.71,
9.84,0.00,2.84,
9.77,0.11,2.60,
9.63,-0.01,2.62,
9.75,-0.05,2.87,
9.95,0.05,2.82,
9.65,0.07,2.49,
9.67,-0.08,2.58,
9.90,0.05,2.84,
9.69,0.08,2.56,
9.57,0.08,2.57,
9.97,-0.02,2.86,
9.85,0.10,2.69,
9.64,0.10,2.48,
9.85,-0.00,2.78,
9.91,0.05,2.77,
9.63,0.14,2.53,
9.76,-0.04,2.79,
9.88,-0.01,2.85,
9.89,0.06,2.76,
9.58,0.15,2.51,
9.77,-0.03,2.77,
9.89,0.01,2.80,
9.73,0.04,2.57,
9.70,-0.03,2.79,
9.80,-0.05,2.90,
9.93,-0.02,2.87,
9.71,0.06,2.55,
9.56,0.00,2.61,
9.85,-0.04,2.87,
9.82,0.12,2.67,
9.56,0.15,2.54,
9.77,-0.09,2.87,
9.88,-0.04,2.86,
9.81,0.17,2.70,
9.54,-0.03,2.55,
9.60,-0.05,2.66,
9.93,0.00,2.81,
9.79,0.13,2.52,
9.53,0.06,2.59,
9.92,0.01,2.80,
9.68,0.07,2.53,
9.58,-0.01,2.57,
9.90,-0.04,2.87,
9.93,0.02,2.80,
9.66,0.11,2.48,
9.79,-0.09,2.76,
9.92,-0.03,2.89,
9.94,0.05,2.87,
9.62,0.13,2.41,
9.75,0.00,2.78,
9.91,0.07,2.79,
9.64,0.08,2.48,
9.89,-0.05,2.79,
9.92,-0.03,2.84,
9.87,0.08,2.72,
9.58,0.01,2.63,
9.86,-0.05,2.90,
9.92,0.03,2.73,
9.59,0.07,2.45,
9.77,-0.06,2.83,
9.92,0.00,2.81,
9.64,0.06,2.48,
9.67,-0.08,2.78,
9.80,0.02,2.81,
9.75,0.18,2.67,
9.56,0.00,2.56,
9.89,-0.02,2.86,
9.89,0.05,2.88,
9.54,0.03,2.53,
9.71,-0.05,2.83,
9.81,0.03,2.84,
9.68,0.09,2.50,
9.60,-0.02,2.72,
9.76,-0.04,2.92,
9.90,0.02,2.71,
9.62,0.06,2.56,
9.69,-0.07,2.75,
9.94,-0.03,2.83,
9.88,0.10,2.68,
9.57,0.07,2.54,
9.90,0.00,2.83,
9.81,0.13,2.66,
9.52,0.04,2.57,
9.88,-0.02,2.83,
9.90,0.03,2.72,
9.61,0.08,2.48,
9.65,0.00,2.76,
9.90,0.04,2.71,
9.59,0.02,2.47,
9.69,0.00,2.78,
9.81,0.07,2.74,
9.58,0.06,2.50,
9.77,-0.01,2.83,
9.95,0.02,2.79,
9.66,0.10,2.55,
9.66,-0.00,2.62,
9.93,-0.03,2.88,
9.88,0.05,2.76,
9.68,0.12,2.49,
9.81,-0.06,2.81,
9.94,0.06,2.84,
9.70,0.16,2.60,
9.70,-0.07,2.74,
9.94,0.02,2.83,
9.85,0.17,2.67,
9.57,0.00,2.53,
9.91,-0.01,2.83,
9.81,0.03,2.80,
9.62,0.05,2.40,
9.82,-0.02,2.85,
9.88,0.00,2.81,
9.77,0.11,2.53,
9.65,0.01,2.68,
9.92,0.01,2.79,
9.68,0.09,2.62,
9.76,-0.06,2.77,
9.87,0.02,2.79,
9.78,0.11,2.63,
9.66,0.02,2.70,
9.89,-0.03,2.84,
9.88,0.06,2.76,
9.51,0.01,2.58,
9.84,0.00,2.85,
9.84,0.07,2.75,
9.56,0.05,2.52,
9.87,-0.09,2.90,
9.87,-0.03,2.85,
9.71,0.14,2.51,
9.60,0.00,2.57,
9.82,-0.04,2.93,
9.81,0.13,2.61,
9.53,0.08,2.54,
9.82,-0.03,2.76,
9.87,0.01,2.82,
9.61,0.09,2.50,
9.60,0.01,2.68,
9.93,0.00,2.85,
9.60,0.12,2.45,
9.73,-0.02,2.63,
9.87,-0.06,2.89,
9.78,0.10,2.77,
9.60,0.04,2.63,
9.74,-0.02,2.76,
9.91,0.06,2.82,
9.68,0.11,2.54,
9.64,-0.08,2.66,
9.89,0.05,2.82,
9.75,0.14,2.56,
9.54,0.02,2.55,
9.88,0.08,2.85,
9.70,0.11,2.58,
9.56,0.03,2.61,
9.94,0.02,2.89,
9.67,0.12,2.58,
9.61,-0.01,2.68,
9.72,-0.05,2.79,
9.92,0.07,2.70,
9.61,0.10,2.53,
9.62,-0.04,2.71,
9.93,0.01,2.87,
9.71,0.10,2.53,
9.51,-0.00,2.70,
9.85,-0.01,2.84,
9.93,0.02,2.90,
9.71,0.16,2.55,
9.71,0.03,2.80,
9.87,0.09,2.82,
9.67,0.11,2.50,
9.83,-0.10,2.85,
9.88,0.01,2.86,
9.74,0.13,2.57,
9.66,-0.09,2.71,
9.88,-0.06,2.85,
9.97,-0.03,2.76,
9.90,0.05,2.67,
9.64,0.04,2.58,
9.84,-0.03,2.90,
9.94,0.03,2.85,
9.54,0.06,2.52,
9.79,-0.02,2.77,
9.86,-0.00,2.75,
9.80,0.04,2.62,
9.54,0.06,2.56,
9.80,0.01,2.85,
9.72,0.07,2.51,
9.58,0.09,2.56,
9.86,-0.03,2.84,
9.89,0.04,2.73,
9.57,0.08,2.57,
9.71,-0.02,2.89,
9.92,0.06,2.83,
9.63,0.05,2.57,
9.62,0.03,2.64,
9.89,0.00,2.86,
9.63,0.09,2.51,
9.64,0.04,2.76,
9.93,-0.01,2.84,
9.75,0.11,2.65,
9.61,0.03,2.62,
9.90,-0.02,2.91,
9.87,0.08,2.63,
9.55,0.05,2.55,
9.78,-0.01,2.84,
9.86,0.10,2.79,
9.62,0.10,2.50,
9.70,-0.05,2.70,
9.94,0.00,2.77,
9.73,0.13,2.60,
9.54,0.02,2.49,
9.92,0.02,2.79,
9.74,0.10,2.61,
9.60,0.01,2.58,
9.92,0.05,2.78,
9.66,0.04,2.49,
9.69,-0.09,2.65,
9.84,0.00,2.87,
9.75,0.04,2.60,
9.53,0.01,2.53,
9.86,0.08,2.83,
9.73,0.11,2.60,
9.63,0.02,2.58,
9.93,0.00,2.79,
9.70,0.15,2.59,
9.57,-0.02,2.71,
9.77,-0.06,2.81,
9.85,0.05,2.87,
9.64,0.10,2.52,
9.60,0.02,2.66,
9.90,0.11,2.75,
9.63,0.08,2.50,
9.68,-0.06,2.66,
9.92,0.03,2.85,
9.77,0.12,2.66,
9.60,0.05,2.57,
9.83,0.04,2.79,
9.64,0.18,2.54,
9.60,-0.08,2.74,
9.93,0.05,2.88,
9.84,0.16,2.63,
9.57,-0.02,2.61,
9.76,-0.03,2.84,
9.88,-0.01,2.81,
9.87,0.10,2.73,
9.60,0.08,2.47,
9.83,-0.01,2.89,
9.93,0.02,2.76,
9.65,0.11,2.60,
9.76,0.00,2.80,
9.93,0.06,2.77,
9.66,0.12,2.62,
9.83,-0.08,2.81,
9.93,-0.01,2.84,
9.86,0.07,2.73,
9.57,0.07,2.59,
9.78,-0.03,2.84,
9.94,0.01,2.88,
9.59,0.13,2.50,
9.68,-0.04,2.71,
9.86,-0.02,2.84,
9.80,0.07,2.68,
9.58,-0.00,2.50,
9.61,-0.04,2.69,
9.76,-0.06,2.86,
9.90,0.01,2.77,
9.62,0.13,2.49,
9.62,-0.03,2.72,
9.90,0.04,2.80,
9.74,0.12,2.61,
9.53,-0.02,2.58,
9.85,0.04,2.83,
9.82,0.06,2.64,
9.57,0.03,2.59,
9.90,-0.02,2.87,
9.93,0.06,2.82,
9.65,0.08,2.52,
9.88,-0.03,2.77,
9.92,-0.05,2.80,
9.86,0.07,2.74,
9.65,0.11,2.49,
9.80,-0.10,2.96,
9.91,0.05,2.90,
9.70,0.10,2.64,
9.75,-0.05,2.73,
9.91,0.05,2.89,
9.90,0.09,2.70,
9.62,-0.03,2.65,
9.72,-0.06,2.81,
9.83,0.03,2.84,
9.63,0.10,2.55,
9.65,-0.02,2.68,
9.84,-0.07,2.83,
9.91,-0.04,2.88,
9.74,0.08,2.56,
9.56,0.06,2.69,
9.87,-0.04,2.89,
9.84,0.16,2.67,
9.61,0.11,2.45,
9.76,-0.02,2.82,
9.95,0.04,2.77,
9.69,0.06,2.52,
9.60,-0.02,2.66,
9.92,-0.02,2.86,
9.89,0.13,2.75,
9.59,0.06,2.59,
9.85,0.02,2.79,
9.89,0.10,2.68,
9.61,0.11,2.51,
9.83,0.00,2.88,
9.84,0.03,2.73,
9.59,0.10,2.60,
9.90,-0.00,2.83,
9.92,0.02,2.74,
9.62,0.14,2.56,
9.67,0.04,2.66,
9.89,0.05,2.81,
9.53,0.10,2.57,
9.65,-0.03,2.78,
9.97,0.05,2.79,
9.69,0.14,2.55,
9.63,0.05,2.55,
9.94,0.09,2.81,
9.70,0.09,2.52,
9.62,0.01,2.62,
9.94,0.06,2.73,
9.66,0.10,2.48,
9.60,0.04,2.67,
9.91,0.12,2.77,
9.62,0.06,2.46,
9.67,-0.07,2.73,
9.94,0.04,2.79,
9.76,0.11,2.50,
9.63,0.04,2.56,
9.93,0.05,2.74,
9.66,0.15,2.51,
9.62,-0.10,2.63,
9.86,-0.02,2.88,
9.91,0.07,2.64,
9.59,0.08,2.51,
9.82,-0.11,2.91,
9.91,0.01,2.81,
9.75,0.10,2.60,
9.63,-0.04,2.72,
9.84,-0.04,2.90,
9.91,0.02,2.80,
9.63,0.13,2.54,
9.72,-0.04,2.76,
9.89,0.02,2.76,
9.78,0.14,2.61,
9.71,-0.03,2.63,
9.76,-0.06,2.80,
9.98,-0.05,2.88,
9.77,0.05,2.54,
9.61,0.06,2.57,
9.81,-0.01,2.87,
9.86,0.02,2.65,
9.55,0.10,2.50,
9.72,-0.01,2.68,
9.89,-0.02,2.84,
9.77,0.11,2.67,
9.56,0.06,2.50,
9.71,-0.05,2.75,
9.88,0.05,2.69,
9.65,0.09,2.52,
9.65,0.00,2.70,
9.90,0.07,2.79,
9.60,0.07,2.51,
9.61,-0.01,2.67,
9.87,0.01,2.93,
9.67,0.09,2.57,
9.55,0.05,2.60,
9.94,-0.00,2.82,
9.86,0.12,2.75,
9.60,0.02,2.55,
9.93,-0.00,2.85,
9.88,0.01,2.81,
9.63,0.10,2.52,
9.80,-0.03,2.83,
9.89,0.06,2.91,
9.72,0.04,2.51,
9.54,0.04,2.50,
9.89,-0.01,2.86,
9.87,0.10,2.75,
9.55,0.03,2.47,
9.86,-0.01,2.83,
9.89,0.04,2.78,
9.71,0.06,2.49,
9.81,-0.02,2.81,
9.88,-0.04,2.85,
9.86,0.01,2.74,
9.56,0.05,2.55,
9.86,-0.06,2.79,
9.90,0.06,2.84,
9.60,0.09,2.51,
9.66,-0.05,2.81,
9.83,0.00,2.90,
9.64,0.11,2.57,
9.63,0.05,2.65,
9.88,0.04,2.80,
9.80,0.08,2.67,
9.64,0.02,2.69,
9.91,0.01,2.74,
9.81,0.05,2.55,
9.74,0.00,2.73,
9.93,-0.02,2.79,
9.88,0.05,2.68,
9.58,-0.00,2.66,
9.78,-0.03,2.80,
9.88,-0.01,2.83,
9.82,0.09,2.73,
9.57,0.10,2.52,
9.80,-0.08,2.83,
9.88,0.04,2.78,
9.63,0.14,2.52,
9.64,-0.03,2.74,
9.95,0.03,2.82,
9.75,0.15,2.53,
9.59,0.10,2.58,
9.92,0.03,2.88,
9.63,0.11,2.57,
9.65,-0.02,2.65,
9.76,-0.05,2.79,
9.84,0.11,2.79,
9.69,0.06,2.48,
9.66,-0.07,2.70,
9.93,0.03,2.84,
9.71,0.12,2.59,
9.59,0.06,2.59,
9.99,0.06,2.82,
9.67,0.06,2.59,
9.57,0.00,2.59,
9.91,0.07,2.79,
9.63,0.15,2.59,
9.67,-0.01,2.63,
9.92,0.02,2.90,
9.81,0.09,2.58,
9.60,0.03,2.51,
9.92,-0.01,2.84,
9.86,0.10,2.69,
9.55,0.04,2.46,
9.92,-0.09,2.93,
9.91,0.10,2.91,
9.60,0.10,2.54,
9.67,0.03,2.59,
9.90,0.03,2.74,
9.59,0.06,2.47,
9.65,0.00,2.69,
9.89,0.11,2.77,
9.60,0.02,2.58,
9.76,-0.05,2.80,
9.99,0.04,2.88,
9.65,0.10,2.56,
9.57,-0.06,2.66,
9.90,0.03,2.87,
9.82,0.10,2.68,
9.55,-0.03,2.54,
9.87,-0.02,2.82,
9.94,-0.02,2.82,
9.86,0.06,2.82,
9.59,0.05,2.56,
9.89,0.00,2.81,
9.85,0.12,2.67,
9.57,0.00,2.64,
9.89,-0.01,2.86,
9.92,0.09,2.72,
9.57,0.07,2.51,
9.78,-0.06,2.83,
9.87,-0.05,2.86,
9.88,0.08,2.87,
9.60,0.04,2.57,
9.83,-0.03,2.86,
9.93,0.05,2.87,
9.58,0.10,2.45,
9.75,-0.07,2.83,
9.85,0.01,2.90,
9.64,0.09,2.51,
9.70,-0.00,2.68,
9.77,-0.03,2.79,
9.87,0.08,2.76,
9.59,0.02,2.50,
9.67,0.00,2.77,
9.85,0.15,2.62,
9.57,-0.01,2.55,
9.61,-0.04,2.70,
9.78,-0.03,2.80,
9.92,0.06,2.78,
9.56,0.10,2.49,
9.71,-0.01,2.69,
9.99,-0.03,2.75,
9.86,0.08,2.70,
9.58,0.02,2.51,
9.93,0.03,2.88,
9.78,0.10,2.58,
9.52,0.06,2.56,
9.96,0.06,2.91,
9.71,0.09,2.56,
9.60,0.02,2.67,
9.94,0.06,2.72,
9.62,0.08,2.54,
9.66,-0.04,2.68,
9.90,0.05,2.94,
9.70,0.15,2.57,
9.64,0.00,2.60,
9.99,0.10,2.81,
9.65,0.11,2.52,
9.68,-0.06,2.71,
9.80,-0.02,2.88,
9.92,0.13,2.70,
9.60,0.05,2.46,
9.72,-0.06,2.81,
9.89,0.06,2.85,
9.60,0.11,2.53,
9.59,-0.00,2.73,
9.90,0.00,2.82,
9.69,0.09,2.57,
9.54,0.01,2.62,
9.92,0.03,2.81,
9.62,0.10,2.50,
9.64,-0.01,2.71,
9.93,0.10,2.77,
9.74,0.15,2.57,
9.65,-0.01,2.68,
9.94,-0.03,2.92,
9.94,0.00,2.78,
9.63,0.10,2.52,
9.81,-0.06,2.90,
9.87,0.04,2.82,
9.71,0.16,2.63,
9.57,0.04,2.53,
9.92,0.05,2.85,
9.68,0.16,2.51,
9.66,-0.03,2.68,
9.92,0.01,2.92,
9.74,0.08,2.59,
9.60,-0.01,2.55,
9.88,-0.03,2.80,
9.98,0.11,2.73,
9.61,0.07,2.56,
9.79,-0.12,2.83,
9.92,0.02,2.87,
9.72,0.13,2.53,
9.74,-0.03,2.80,
9.85,0.00,2.90,
9.79,0.13,2.67,
9.66,-0.01,2.68,
9.87,-0.03,2.86,
9.92,0.05,2.81,
9.74,0.14,2.59,
9.77,-0.01,2.85,
9.88,0.02,2.81,
9.76,0.07,2.70,
9.66,-0.01,2.68,
9.87,-0.04,2.81,
9.92,0.00,2.79,
9.59,0.08,2.50,
9.73,-0.01,2.78,
9.96,-0.01,2.83,
9.73,0.13,2.59,
9.60,0.02,2.66,
9.82,-0.02,2.88,
9.90,0.01,2.89,
9.58,0.06,2.56,
9.74,-0.06,2.79,
9.89,0.01,2.78,
9.63,0.11,2.55,
9.62,-0.03,2.79,
9.88,-0.03,2.93,
9.85,0.09,2.70,
9.52,0.08,2.48,
9.77,-0.05,2.80,
9.90,0.09,2.75,
9.60,0.08,2.52,
9.71,-0.04,2.70,
9.92,0.06,2.79,
9.67,0.10,2.53,
9.68,-0.01,2.75,
9.95,0.04,2.77,
9.73,0.12,2.65,
9.58,0.01,2.64,
9.91,-0.06,2.89,
9.76,0.10,2.60,
9.56,0.01,2.57,
9.83,-0.02,2.87,
9.85,0.11,2.68,
9.57,0.04,2.47,
9.75,-0.04,2.73,
9.92,0.05,2.85,
9.62,0.06,2.49,
9.69,0.00,2.63,
9.89,0.04,2.63,
9.56,0.08,2.58,
9.71,-0.01,2.88,
9.88,0.06,2.75,
9.60,0.10,2.47,
9.64,-0.06,2.68,
9.92,0.03,2.85,
9.63,0.16,2.49,
9.63,-0.03,2.61,
9.93,-0.03,2.85,
9.85,0.06,2.71,
9.53,0.10,2.52,
9.64,-0.01,2.79,
9.96,0.04,2.90,
9.67,0.13,2.48,
9.61,-0.00,2.65,
9.88,-0.00,2.85,
9.90,0.08,2.74,
9.61,0.06,2.49,
9.87,-0.01,2.86,
9.90,0.06,2.85,
9.68,0.07,2.44,
9.83,-0.03,2.77,
9.93,-0.06,2.89,
9.90,0.08,2.78,
9.59,0.01,2.57,
9.94,-0.03,2.81,
9.91,0.03,2.77,
9.70,0.08,2.58,
9.85,-0.01,2.85,
9.87,0.02,2.91,
9.71,0.05,2.60,
9.73,0.00,2.82,
9.95,0.10,2.81,
9.63,0.12,2.47,
9.77,-0.01,2.82,
9.91,0.06,2.86,
9.70,0.15,2.52,
9.72,-0.02,2.73,
9.90,-0.05,2.82,
9.92,0.03,2.82,
9.61,0.05,2.54,
9.82,0.03,2.91,
9.84,0.06,2.76,
